country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
China,2002,CHN,1286866835.0,6814493895929.0,277.8556213378906,0.2159163653850555,4098.1806640625,374.0664367675781,10.044443130493164,4514.708984375,267.2665710449219,6.292414665222168,3.5082952976226807,0.6625156402587891,0.3324407637119293,3.1846189498901367,0.6013917922973633,0.3017696738243103,3018.603759765625,2.345700263977051,3619.70556640625,2.81280517578125,0.5311774611473083,3224.660400390625,83487.875,157865.46875,65074.109375,71.65691375732422,1028.4920654296875,81511.2890625,11894.962890625,2193.991455078125,10553.14453125,1.992883324623108,4.485692977905273,0.0034857476130127,53.99275207519531,0.041956752538681,3.708465337753296,4.351803302764893,416.5283203125,0.3236763179302215,961.7798461914062,0.7473809719085693,388.48187255859375,0.3018819689750671,653.0866088867188,0.5075013041496277,0.0700585320591926,90.15599822998048,13580.4912109375,35.66804885864258,15.60300350189209,13.951930046081545,31.345243453979492,16.02517318725586,7.608655452728272,8.427273750305176,11.972784042358398,0.6010750532150269,0.7856212854385376,10.442581176757812,3.091691017150879,36.204734802246094,1.388281226158142,1.0988314151763916,6.835396766662598,6.359569072723389,25.756637573242188,8.551281929016113,0.0315681509673595,0.0647779405117034,0.101672813296318,0.005326725076884,5600.19091796875,4772.30078125,-478.4750061035156,-11.67530345916748
China,2003,CHN,1294517323.0,7248623080792.0,347.6330261230469,0.2685425877571106,4835.25146484375,737.0711059570312,17.985321044921875,5211.970703125,697.2615966796875,15.444219589233398,4.026188373565674,0.7190290689468384,0.3294804394245147,3.7351772785186768,0.667057991027832,0.3056657612323761,3601.8916015625,2.7824206352233887,4019.6884765625,3.105163812637329,0.5545451045036316,3572.293701171875,88323.1328125,163077.453125,68676.0,76.83648681640625,1089.237548828125,81888.0078125,12622.0615234375,2286.69482421875,12219.810546875,2.182311773300171,5.17957878112793,0.0040011662058532,60.74545669555664,0.0469251796603202,4.307810306549072,4.923223972320557,376.71868896484375,0.2910109162330627,1007.435302734375,0.7782323956489563,398.8177185058594,0.3080821633338928,727.0988159179688,0.5616756081581116,0.0716124773025512,92.7035903930664,15818.755859375,40.54337310791016,17.485645294189453,14.902457237243652,34.41331100463867,17.0272159576416,7.851449489593506,8.545949935913086,12.396759033203123,0.6264747977256775,0.8008469939231873,10.393360137939451,3.193190574645996,35.6840934753418,1.5081511735916138,1.191976547241211,5.145580291748047,6.897914886474609,26.623231887817383,8.6675443649292,0.0322076492011547,0.0670146867632865,0.1047286614775657,0.0055063236504793,6373.19873046875,5576.53515625,-815.563232421875,-16.867027282714844
China,2004,CHN,1302100316.0,7830953177799.0,362.09857177734375,0.2780880630016327,5210.96142578125,375.7096862792969,7.770216464996338,5597.69287109375,385.7223815917969,7.400703430175781,4.298972129821777,0.7148162722587585,0.3024286329746246,4.0019659996032715,0.6654313206672668,0.2815345525741577,3835.193115234375,2.945389986038208,4254.6435546875,3.2675235271453857,0.5433110594749451,3934.39208984375,93534.0859375,168675.140625,72511.1953125,82.02849578857422,1160.7587890625,82274.75,13461.158203125,2384.55517578125,14214.83203125,2.363586664199829,5.1920061111450195,0.003987408708781,71.52127838134766,0.0549276284873485,4.619661331176758,5.253505229949951,386.73138427734375,0.297005832195282,1069.441162109375,0.821320116519928,418.3154602050781,0.3212620913982391,839.0963134765625,0.6444175839424133,0.0751556828618049,97.86023712158205,18509.13671875,40.41596603393555,18.21376037597656,15.968822479248049,35.46706771850586,17.985105514526367,8.108454704284668,8.679845809936523,12.83845329284668,0.65069180727005,0.8216693997383118,10.357731819152832,3.3138813972473145,35.14365005493164,1.520557880401611,1.3603225946426392,6.001543998718262,7.680814743041992,25.957353591918945,8.800832748413086,0.0329326279461383,0.0694252178072929,0.1080525517463684,0.005694702733308,6840.5908203125,6015.26220703125,-956.3179321289062,-18.3520450592041
China,2005,CHN,1310027135.0,8602939667333.0,411.6434020996094,0.3142250776290893,5881.99072265625,671.0292358398438,12.877262115478516,6235.8251953125,638.1322021484375,11.39991283416748,4.760073184967041,0.724848210811615,0.2965604662895202,4.489976406097412,0.6837186813354492,0.2797329723834991,4424.23974609375,3.3772122859954834,4646.60986328125,3.546957015991211,0.5401188731193542,4346.03564453125,99416.078125,174910.96875,76935.4375,87.61601257324219,1245.7159423828125,82628.578125,14311.3349609375,2489.94189453125,16050.9375,2.444183588027954,5.58751916885376,0.0042651933617889,84.95716857910156,0.0648514553904533,5.1497321128845215,5.7644171714782715,353.8347473144531,0.2700972557067871,1119.9840087890625,0.8549319505691528,435.414306640625,0.3323704600334167,850.17626953125,0.6489760875701904,0.0804463550448417,105.38690185546876,21027.1640625,42.57897186279297,19.87229347229004,17.550840377807617,38.47666931152344,19.0260009765625,8.402755737304688,8.83912467956543,13.350000381469728,0.6764199137687683,0.8494793176651001,10.325180053710938,3.4300379753112793,34.748085021972656,1.6123181581497192,1.5802196264266968,5.96574068069458,7.707640647888184,27.69485664367676,8.958575248718262,0.0337425284087657,0.0721254497766494,0.111758753657341,0.0058907819911837,7551.54296875,6746.28857421875,-1235.3807373046875,-21.002765655517575
China,2006,CHN,1318054030.0,9489543138489.0,462.0503845214844,0.3505549728870392,6486.1845703125,604.1937866210938,10.271930694580078,6852.41845703125,616.5933837890625,9.887922286987305,5.198890686035156,0.7221020460128784,0.2973064482212066,4.9210309982299805,0.6835086345672607,0.2814166247844696,4905.25341796875,3.721587419509888,5064.24462890625,3.8422133922576904,0.5336657762527466,4808.0859375,105902.2578125,181763.390625,81840.6875,93.1502456665039,1349.469482421875,82994.8125,15209.87109375,2600.997802734375,17486.638671875,2.428813934326172,5.534235000610352,0.0041987923905253,103.75348663330078,0.0787171721458435,5.616891384124756,6.233112335205078,366.2343444824219,0.2778598666191101,1162.0079345703125,0.881608784198761,447.9292907714844,0.339841365814209,898.537353515625,0.6817151308059692,0.0842573940753936,111.05580139160156,23048.333984375,44.11848831176758,21.200733184814453,18.70819664001465,40.418235778808594,20.126014709472656,8.725350379943848,9.018481254577637,13.90827465057373,0.7004053592681885,0.8867840766906738,10.293336868286133,3.5505692958831787,34.42382049560547,1.5968449115753174,1.875852108001709,6.069772243499756,8.063745498657227,28.46761703491211,9.133456230163574,0.0346053652465343,0.0751001462340354,0.1157980114221572,0.0060924966819584,8215.5791015625,7403.3662109375,-1421.939697265625,-21.922590255737305
China,2007,CHN,1325813576.0,10358206113742.0,506.1771545410156,0.3817860782146454,6974.6630859375,488.4787292480469,7.53105878829956,7308.90185546875,456.48333740234375,6.661641597747803,5.512767314910889,0.7056146264076233,0.2917774617671966,5.260666370391846,0.6733466386795044,0.2784343659877777,5289.7900390625,3.989844560623169,5468.66015625,4.124758243560791,0.5279543995857239,5314.26318359375,112876.9296875,189072.296875,87130.4765625,98.1150131225586,1478.984619140625,83329.046875,16137.2265625,2717.859375,18893.740234375,2.4183316230773926,4.964768886566162,0.0037446962669491,129.51507568359375,0.0976872444152832,5.9781012535095215,6.5633134841918945,334.2386474609375,0.252100795507431,1176.1474609375,0.8871138095855713,458.67681884765625,0.3459587693214416,927.354736328125,0.6994609236717224,0.0881430804729461,116.86129760742188,25049.576171875,44.94562149047851,22.142309188842773,19.70454788208008,41.57184982299805,21.24336814880371,9.064745903015137,9.211594581604004,14.493819236755373,0.7192272543907166,0.9365860223770142,10.263591766357422,3.6712002754211426,34.22473907470703,1.4506243467330933,2.2576828002929688,5.975797176361084,8.291566848754883,30.321680068969727,9.317486763000488,0.035462811589241,0.0782825723290443,0.120044432580471,0.0062990514561533,8701.73046875,7925.84814453125,-1506.0029296875,-21.59248161315918
China,2008,CHN,1333821011.0,10799148337884.0,516.9337158203125,0.3875585496425628,7492.404296875,517.7410278320312,7.423174381256104,7839.84033203125,530.9383544921875,7.264268398284912,5.877730369567871,0.7259684205055237,0.3012951910495758,5.61724853515625,0.6937958598136902,0.2879427671432495,5729.36767578125,4.295454502105713,5887.974609375,4.414366245269775,0.5452257990837097,5831.19677734375,120369.328125,196912.125,92859.84375,102.7806167602539,1628.658935546875,83676.484375,17107.34765625,2839.50146484375,19508.2109375,2.409492015838623,4.665596008300781,0.0034979176707565,149.6743927001953,0.1122147589921951,6.328982830047607,6.930839538574219,347.43597412109375,0.2604817152023315,1183.0538330078125,0.8869659900665283,462.3861389160156,0.3466628193855285,970.1209716796876,0.7273247241973877,0.0911983698606491,121.64230346679688,26020.462890625,45.44882583618164,23.377485275268555,20.630788803100582,43.570430755615234,22.296045303344727,9.423882484436035,9.419164657592772,15.116226196289062,0.735438883304596,0.994189202785492,10.231390953063965,3.7956771850585938,34.12337112426758,1.3981997966766355,2.5344913005828857,5.838258743286133,8.705836296081543,32.00541687011719,9.510400772094728,0.0363008044660091,0.0817046388983726,0.1245127171277999,0.0065072765573859,9244.5,8441.73046875,-1604.4298095703125,-21.41408348083496
China,2009,CHN,1342522717.0,11572544299171.0,573.5841674804688,0.427243560552597,7881.49072265625,389.0867309570313,5.193078517913818,8235.7294921875,395.8896484375,5.049717426300049,6.134518146514893,0.7116611003875732,0.303242415189743,5.870657444000244,0.6810508370399475,0.2901992201805115,6028.87109375,4.490703105926514,6653.18505859375,4.955733776092529,0.5749111771583557,6404.78125,128250.8203125,205147.859375,98888.71875,107.33714294433594,1793.0625,84030.7265625,18089.701171875,2967.222412109375,20229.75,2.34683895111084,4.5565290451049805,0.0033940051216632,164.40359497070312,0.1224587112665176,6.572420597076416,7.184018135070801,354.2391052246094,0.2638607919216156,1197.7305908203125,0.8921492099761963,441.75341796875,0.3290472626686096,982.3545532226562,0.7317228317260742,0.0951350778341293,127.72100067138672,27158.8984375,48.9989128112793,25.010272979736328,21.645729064941406,46.36461639404297,23.440034866333008,9.799171447753906,9.637709617614746,15.763957977294922,0.7503969669342041,1.05733323097229,10.193257331848145,3.918864965438843,34.23744583129883,1.3864983320236206,2.8514151573181152,5.420795917510986,9.012761116027832,36.986366271972656,9.711312294006348,0.0371151305735111,0.0853096097707748,0.129130944609642,0.0067062103189527,9644.70703125,8823.625,-1228.305908203125,-15.58469009399414
China,2010,CHN,1351561505.0,12858808500983.0,628.657958984375,0.4651345610618591,8610.0478515625,728.5570678710938,9.24389362335205,8576.5517578125,340.8215026855469,4.138326644897461,6.345661163330078,0.6669787168502808,0.2951771318912506,6.3704447746276855,0.6695836186408997,0.2963299751281738,6569.14794921875,4.860413551330566,7260.693359375,5.372077941894531,0.5646474361419678,7033.439453125,136860.875,213724.40625,105457.8671875,111.3112335205078,1992.6480712890625,83997.2265625,19182.275390625,3083.33251953125,21497.80859375,2.2595880031585693,3.974086046218872,0.0029403662774711,199.5854949951172,0.1476702988147735,7.103460788726807,7.627439975738525,-33.49668884277344,-0.0247836969792842,1241.241455078125,0.918375849723816,447.3917541503906,0.3310184180736542,1092.572265625,0.8083778023719788,0.0859080404043197,116.11000061035156,29055.609375,50.21977996826172,25.842287063598633,21.52992057800293,47.19817733764648,24.61316680908203,10.19743824005127,9.85617733001709,16.446256637573242,0.7601259350776672,1.1335437297821045,10.10926628112793,4.056655406951904,34.20216369628906,1.1697405576705933,3.2161223888397217,-0.5139240622520447,9.708565711975098,33.324581146240234,9.923813819885254,0.0379865355789661,0.0891915783286094,0.1340857893228531,0.0069076833315193,10308.9541015625,9600.763671875,-1349.3544921875,-15.671857833862305
China,2011,CHN,1360250658.0,13691526496125.0,696.4512329101562,0.512002170085907,9520.1533203125,910.1055908203124,10.570276260375977,9550.4560546875,973.9043579101562,11.355436325073242,7.021100044250488,0.6975449919700623,0.3047706186771393,6.998823165893555,0.6953318119049072,0.3038036227226257,7309.6396484375,5.373744487762451,8056.9111328125,5.923107624053955,0.5884596705436707,7729.89013671875,146381.03125,223274.859375,112767.5078125,115.16454315185548,2238.63818359375,84027.53125,20306.13671875,3223.68896484375,23037.326171875,2.2887539863586426,3.8533198833465576,0.0028328013140708,245.9899749755859,0.180841639637947,7.796568393707275,8.345987319946289,30.302377700805664,0.0222770553082227,1323.2838134765625,0.9728235006332396,453.958740234375,0.3337316811084747,1123.8624267578125,0.8262171149253845,0.1031842976808548,140.35650634765625,31336.537109375,51.79050827026367,27.61066436767578,23.366432189941406,49.71116256713867,25.834617614746097,10.63359546661377,10.106120109558104,17.191967010498047,0.7677616477012634,1.2288150787353516,10.0357027053833,4.194014072418213,34.32994842529297,1.081631064414978,3.8500120639801025,0.4740259945392608,9.936759948730469,37.39945983886719,10.164950370788574,0.039019625633955,0.0935036391019821,0.1396353840827942,0.0071121132932603,11352.634765625,10605.287109375,-1463.2421875,-15.369943618774414
China,2012,CHN,1369520866.0,14773157494771.0,702.5623168945312,0.512998640537262,9767.310546875,247.15673828125,2.596139907836914,9792.884765625,242.42892456054688,2.5384068489074707,7.150591850280762,0.6628836989402771,0.3001725971698761,7.131917953491211,0.6611525416374207,0.2993886768817901,7464.978515625,5.450795650482178,8342.66796875,6.091669082641602,0.5647180080413818,8432.4521484375,156148.328125,233067.734375,120232.484375,118.89710235595705,2516.2373046875,84053.109375,21482.8515625,3365.41162109375,23821.6015625,2.208341598510742,3.7325539588928223,0.0027254451997578,277.59930419921875,0.2026981115341186,7.925365924835205,8.416322708129883,25.574535369873047,0.0186740756034851,1319.35302734375,0.9633684158325196,460.6536865234375,0.3363611996173858,1176.715576171875,0.8592169284820557,0.1034832671284675,141.7224884033203,32624.1796875,51.00810623168945,27.942739486694336,23.519750595092773,50.209022521972656,26.942445755004883,11.06222915649414,10.354238510131836,17.923765182495117,0.7733598351478577,1.3334468603134155,9.959275245666504,4.3346967697143555,34.44648361206055,0.9978521466255188,4.255606174468994,0.3827307224273681,10.29252815246582,37.328739166259766,10.39936637878418,0.0400385446846485,0.0978926792740821,0.1452507823705673,0.0073195584118366,11526.3291015625,10853.9541015625,-1424.642578125,-14.585822105407717
China,2013,CHN,1379008040.0,15925464549520.0,735.5303955078125,0.5333763957023621,9942.37109375,175.0609893798828,1.792311668395996,9965.4638671875,172.5788116455078,1.7622828483581543,7.226544857025147,0.625756561756134,0.2943783700466156,7.209799289703369,0.6243064999580383,0.2936962246894836,7493.41796875,5.4339189529418945,8627.3759765625,6.256218910217285,0.5417346358299255,9167.982421875,166090.703125,243033.203125,127725.90625,122.52957916259766,2836.36474609375,84076.203125,22717.474609375,3520.45263671875,24548.490234375,2.125687837600708,3.632473945617676,0.0026341208722442,320.12744140625,0.2321432828903198,8.007200241088867,8.478888511657715,23.092615127563477,0.0167458169162273,1330.89111328125,0.965107560157776,461.9467468261719,0.3349848091602325,1234.6219482421875,0.895297110080719,0.1124293729662895,155.04100036621094,33852.56640625,51.03123092651367,28.184663772583008,23.9581241607666,50.11262512207031,28.002939224243164,11.47970199584961,10.601065635681152,18.62565803527832,0.7776635885238647,1.4524986743927002,9.887971878051758,4.479714393615723,34.58359146118164,0.9508667588233948,4.870254039764404,0.3654172122478485,10.720344543457031,37.85417175292969,10.633064270019531,0.0410743430256843,0.1023507490754127,0.1509526818990707,0.007527585607022,11692.455078125,11041.9931640625,-1314.9952392578125,-13.226173400878906
China,2014,CHN,1387951970.0,17103948867278.0,757.115478515625,0.545491099357605,9976.02734375,33.65580749511719,0.3385066986083984,9843.4345703125,-122.029052734375,-1.224517822265625,7.092057228088379,0.5755065679550171,0.283435046672821,7.187588214874268,0.5832586884498596,0.2872529625892639,7425.2314453125,5.349775314331055,8720.1298828125,6.282732009887695,0.5098313689231873,9925.0986328125,176066.734375,252876.65625,135151.125,126.4599380493164,3206.58642578125,83943.6015625,23973.083984375,3684.37255859375,25021.806640625,2.030470609664917,3.93035888671875,0.0028317687101662,370.2215576171875,0.2667394578456878,7.987796306610107,8.421998023986816,-132.59271240234375,-0.0955312028527259,1340.6846923828125,0.9659445881843568,464.4217529296875,0.3346093893051147,1255.60888671875,0.9046486020088196,0.118102066218853,163.9199981689453,34729.06640625,50.72966766357422,28.128665924072266,23.50636863708496,49.45247650146485,28.99378967285156,11.878050804138184,10.832565307617188,19.28616523742676,0.783524215221405,1.5883638858795166,9.79851245880127,4.62193489074707,34.79983901977539,1.0241384506225586,5.605191707611084,-2.0685577392578125,10.859946250915527,40.19818115234375,10.85598373413086,0.04208555072546,0.1068018823862075,0.1566241681575775,0.0077367275953292,11689.330078125,11086.677734375,-1255.8970947265625,-12.589150428771973
China,2015,CHN,1396134171.0,18301224436466.0,706.2750854492188,0.5058791041374207,9858.0400390625,-117.9873275756836,-1.182711124420166,9830.0693359375,-13.36524772644043,-0.1357793807983398,7.040920257568359,0.537126362323761,0.2797721028327942,7.060954570770264,0.538654625415802,0.2805681526660919,7266.35205078125,5.204623222351074,8789.74609375,6.295774459838867,0.4802818298339844,10631.3740234375,185924.78125,262706.71875,142417.484375,130.36122131347656,3586.638671875,83915.6328125,25301.89453125,3857.01953125,25166.626953125,1.9198708534240725,3.901278972625733,0.0027943439781665,380.0522155761719,0.2722175419330597,7.855205059051514,8.339433670043945,-27.970060348510746,-0.0200339332222938,1341.3931884765625,0.960790991783142,466.8768615722656,0.3344068825244903,1328.8123779296875,0.9517799019813538,0.1236608698964119,172.6471710205078,35135.98828125,49.02422332763672,27.844797134399418,23.451744079589844,49.58269119262695,29.802738189697266,12.250511169433594,11.055156707763672,19.90677070617676,0.7890598177909851,1.7193129062652588,9.721345901489258,4.769886016845703,35.016178131103516,1.0234375,5.647984027862549,-0.429474413394928,11.289803504943848,40.3720817565918,11.065062522888184,0.0430032461881637,0.1112307161092758,0.162180945277214,0.0079469745978713,11642.9677734375,10966.919921875,-1068.294189453125,-10.836780548095703
China,2016,CHN,1404052628.0,19545709173693.0,728.1124267578125,0.5185791850090027,9748.1748046875,-109.86495971679688,-1.1144697666168213,9603.5576171875,-226.51187133789065,-2.304273843765259,6.839884281158447,0.4913384020328522,0.2722273170948028,6.94288444519043,0.4987373352050781,0.2763267159461975,7071.88623046875,5.036767482757568,8672.109375,6.17648458480835,0.4436835348606109,11359.486328125,195672.953125,272310.28125,149489.375,133.4515838623047,4008.364990234375,83771.015625,26659.73828125,4022.537109375,25125.6328125,1.8048826456069944,3.0903730392456055,0.0022010379470884,421.7264099121094,0.3003636598587036,7.702677726745605,8.10708999633789,-144.61734008789062,-0.1029999479651451,1299.59521484375,0.925602912902832,466.1111755371094,0.3319755792617798,1357.841796875,0.9670875072479248,0.1178854629397392,165.51739501953125,35277.7109375,49.32518005371094,27.54279327392578,23.55580711364746,49.37437438964844,30.5784854888916,12.599002838134766,11.266005516052246,20.485143661499023,0.7900007367134094,1.859825849533081,9.644519805908203,4.915587902069092,35.21733474731445,0.831845223903656,6.098850727081299,-2.6897778511047363,11.41018295288086,40.660457611083984,11.257272720336914,0.0437960065901279,0.1155615523457527,0.1675144284963607,0.0081568779423832,11382.78125,10814.96484375,-1076.0653076171875,-11.038633346557615
China,2017,CHN,1412354730.0,20894362082435.0,740.55859375,0.5243431925773621,10000.013671875,251.8384704589844,2.583444118499756,9814.3740234375,210.8170166015625,2.1951913833618164,6.948944568634033,0.4697140157222748,0.2677909731864929,7.080383777618408,0.4785986542701721,0.2728562653064728,7163.662109375,5.072141170501709,8957.40234375,6.3421759605407715,0.4286994636058807,12100.044921875,205672.953125,282124.65625,156653.03125,136.4208526611328,4494.72412109375,83585.375,28090.33203125,4198.4072265625,25949.134765625,1.7540321350097656,2.969261884689331,0.0021023487206548,486.3593444824219,0.3443606197834015,7.85765266418457,8.22946548461914,-185.63934326171875,-0.131439596414566,1319.0206298828125,0.9339159727096558,463.7660827636719,0.3283637464046478,1430.5941162109375,1.0129141807556152,0.1245225742459297,175.8700408935547,36649.3828125,49.3723258972168,27.79741859436035,23.773761749267575,49.42444610595703,31.307872772216797,12.943078994750977,11.47604274749756,21.048742294311523,0.7896185517311096,2.019117832183838,9.564699172973633,5.06646728515625,35.43434143066406,0.7728181481361389,6.8650078773498535,-3.4975030422210693,11.837481498718262,41.24766159057617,11.4537992477417,0.0447082296013832,0.1199928373098373,0.1730667948722839,0.008365724235773,11622.9248046875,11097.79296875,-1042.6112060546875,-10.426098823547363
China,2018,CHN,1419008954.0,22294284747546.0,752.743408203125,0.5304712057113647,10346.7900390625,346.7765808105469,3.4677624702453613,10168.7900390625,354.4156188964844,3.6111831665039062,7.166121006011963,0.4561164677143097,0.2647445201873779,7.291560649871826,0.464100569486618,0.2693787515163421,7316.7001953125,5.1562042236328125,9443.4326171875,6.654949188232422,0.4235808551311493,12852.7880859375,216019.75,292293.4375,163969.734375,139.82919311523438,5070.09326171875,83407.3828125,29590.80859375,4396.4990234375,27068.060546875,1.7228549718856812,3.4083569049835205,0.0024019277188926,575.368896484375,0.4054723381996155,8.095431327819824,8.449485778808594,-178.00021362304688,-0.1254398077726364,1354.9329833984375,0.9548445343971252,461.2583923339844,0.3250567018985748,1500.4776611328125,1.0574123859405518,0.1395986527204513,198.0917510986328,38409.8203125,48.663028717041016,28.16678810119629,24.434791564941406,49.56208801269531,31.975751876831055,13.2870512008667,11.69175910949707,21.603330612182617,0.790851354598999,2.20412278175354,9.491307258605955,5.222714424133301,35.72475051879883,0.843567430973053,7.754911422729492,-3.64603328704834,12.356904029846191,43.23469161987305,11.654170989990234,0.0456837303936481,0.1245743334293365,0.1788315027952194,0.0085734417662024,11989.8955078125,11487.4892578125,-903.357421875,-8.730798721313477
China,2019,CHN,1423520357.0,23631941251482.0,805.9479370117188,0.5661653876304626,10713.5146484375,366.7251281738281,3.544342517852783,10480.94921875,312.15924072265625,3.069782257080078,7.362697124481201,0.4435077607631683,0.2607932984828949,7.526070594787598,0.4533489048480987,0.2665801346302032,7522.57666015625,5.284488677978516,9767.0830078125,6.861217498779297,0.4133000671863556,13658.7353515625,226733.265625,302774.375,171492.3125,143.66844177246094,5700.2646484375,83174.8125,31150.548828125,4587.7392578125,28231.927734375,1.7006102800369265,3.839250087738037,0.0026970109902322,630.17138671875,0.4426851868629455,8.351621627807617,8.656275749206543,-232.56613159179688,-0.1633739322423935,1373.721923828125,0.9650174379348756,453.9714050292969,0.3189075589179992,1559.7391357421875,1.095691442489624,0.1343429982662201,191.2400054931641,40188.72265625,49.8814582824707,28.88785743713379,24.97024917602539,51.163700103759766,32.667686462402344,13.634990692138672,11.911017417907717,22.165075302124023,0.7931682467460632,2.399083375930786,9.41249656677246,5.380943298339844,36.0045280456543,0.8879098296165466,8.320131301879883,-4.758699893951416,12.65415096282959,43.91004180908203,11.857460021972656,0.0466905198991298,0.1293003857135772,0.1847687810659408,0.0087778773158788,12322.3837890625,11888.703125,-946.4320068359376,-8.834000587463379
China,2020,CHN,1426106093.0,24151843898871.0,828.7100219726562,0.581099808216095,10896.5205078125,183.00518798828125,1.708173751831055,10632.8369140625,151.88787841796875,1.4491796493530271,7.45585298538208,0.440249502658844,0.2562506794929504,7.640749931335449,0.4511671960353851,0.2626053988933563,7679.38232421875,5.384860515594482,9798.9169921875,6.871099472045898,0.4057213068008423,14487.4453125,237629.78125,313407.21875,179171.6875,148.838134765625,6376.73779296875,82911.1328125,32673.60546875,4771.4658203125,29095.935546875,1.7180423736572266,5.169676780700684,0.0036250296980142,676.4730834960938,0.4743497669696808,8.47887134552002,8.781991004943848,-263.6834716796875,-0.1848975121974945,1398.9615478515625,0.9809659719467164,455.3865661621094,0.3193216621875763,1523.058349609375,1.067983865737915,0.1288312375545501,183.7270050048828,41493.890625,51.02730178833008,30.99280166625977,26.79999732971191,53.82605743408203,33.35416030883789,13.994388580322266,12.139830589294434,22.73832893371582,0.8039551377296448,2.6014485359191895,9.334945678710938,5.539426803588867,36.268096923828125,1.2924151420593262,8.994671821594238,-5.838175296783447,13.93167495727539,44.38077545166016,12.071048736572266,0.0477251671254634,0.1341052502393722,0.1908133625984192,0.0089829508215188,12524.05078125,12091.7705078125,-1097.60302734375,-10.072968482971191
China,2021,CHN,1426437269.0,26180600167672.0,802.4849853515625,0.5625799298286438,11284.4013671875,387.8809509277344,3.5596728324890137,10996.1025390625,363.2650146484375,3.41644287109375,7.70878791809082,0.4200095534324646,0.2507824301719665,7.91089916229248,0.431021511554718,0.2573575377464294,8004.203125,5.611324787139893,10087.9892578125,7.072157859802246,0.3853230476379394,15289.9306640625,248914.1875,324403.34375,187175.890625,153.6505584716797,7142.0703125,82622.8359375,34194.71484375,4957.9248046875,30738.947265625,1.6747965812683103,4.812419891357422,0.0033737339545041,765.3323974609375,0.5365342497825623,8.789836883544922,9.084501266479492,-288.2988586425781,-0.2021111249923706,1450.4857177734375,1.0168591737747192,465.80084228515625,0.3265484273433685,1521.109130859375,1.0663694143295288,0.1307165771722793,186.458984375,43847.1796875,48.142791748046875,30.6085205078125,26.48133850097656,53.47097396850586,33.900718688964844,14.347439765930176,12.366853713989258,23.311277389526367,0.8123016953468323,2.8229382038116455,9.253963470458984,5.6863203048706055,36.47478866577149,1.196475863456726,9.713945388793944,-6.190519332885742,13.211909294128418,42.702301025390625,12.285470008850098,0.0488507784903049,0.1390778422355651,0.1971213370561599,0.0091927135363221,12958.470703125,12538.1494140625,-1196.411865234375,-10.602352142333984
China,2022,CHN,1425179562.0,26966016991166.0,718.77685546875,0.5043412446975708,11711.8076171875,427.4063415527344,3.787589073181152,11414.1171875,418.0152282714844,3.8014888763427734,8.00889778137207,0.4232778549194336,0.2564019858837127,8.21777629852295,0.4343172907829284,0.2630891799926758,8468.947265625,5.9423723220825195,10427.033203125,7.3162946701049805,0.386673092842102,16008.7080078125,260625.984375,335817.4375,195644.84375,158.32891845703125,7915.294921875,82325.140625,35754.43359375,5144.3837890625,31235.70703125,1.650836706161499,4.678356170654297,0.0032826431561261,773.2247924804688,0.54254549741745,9.144075393676758,9.435246467590332,-297.6897277832031,-0.208878755569458,1513.474609375,1.0619536638259888,464.3824157714844,0.325841337442398,1559.7208251953125,1.0944030284881592,0.1308319270610809,186.458984375,44516.4921875,45.52853012084961,31.2083740234375,26.97533416748047,54.818111419677734,34.29397201538086,14.704438209533691,12.598755836486816,23.90604782104492,0.81974858045578,3.035470724105835,9.171463966369627,5.830173015594482,36.6929931640625,1.1728991270065308,9.965847969055176,-6.220801830291748,13.090493202209473,43.63384246826172,12.50678825378418,0.0500960983335971,0.1442426741123199,0.2037406116724014,0.0094018373638391,13446.919921875,13031.94921875,-1284.77392578125,-10.969902992248535
